MOST_SEVERE_INJURY,RD_NO,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
0,458386,-1,35,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,0,0,813,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.77833539,-87.74243649
0,445237,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,-1,-1,822,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,6,9,41.78964461,-87.71157736
3,445223,-1,30,1,2,0,1,9,5,-1,0,0,0,1,1,-1,-1,-1,-1,2512,-1,-1,-1,-1,-1,-1,2,1,0,1,0,0,1,0,15,6,9,41.9183169,-87.78542577
0,445144,-1,30,0,0,0,1,0,3,4,0,0,0,1,1,-1,-1,22,22,1732,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.95362746,-87.72162432
0,445142,-1,20,0,0,0,1,7,5,2,0,0,0,0,-1,-1,-1,0,0,2433,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,6,9,41.99554281,-87.66855673
0,445197,-1,30,0,0,0,1,10,5,4,0,0,0,0,-1,-1,1,0,0,1623,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.96811205,-87.74983809
0,445272,-1,30,0,0,0,1,7,5,-1,0,0,-1,0,-1,-1,1,25,25,1135,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,6,9,41.87167596,-87.69589389
0,453270,-1,30,0,0,0,1,10,12,-1,0,0,0,0,-1,-1,-1,0,-1,912,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.83646835,-87.6655669
0,451749,-1,30,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,1,0,-1,1222,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,6,9,41.88355712,-87.69434015
0,445520,-1,30,0,0,0,4,7,7,-1,0,0,0,0,-1,1,-1,11,-1,2512,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,6,0,15,6,9,41.9307938,-87.78583013
0,445248,-1,30,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,18,214,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,15,6,9,41.82376143,-87.61418254
0,445234,-1,0,0,2,0,1,5,5,2,0,0,0,0,-1,1,-1,0,11,1813,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,15,6,9,41.91661249,-87.63924505
0,445198,-1,30,0,0,0,1,10,5,2,0,0,0,0,-1,-1,1,18,-1,1614,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.95946751,-87.83684205
0,445182,-1,30,0,0,0,1,7,5,2,0,0,0,0,-1,-1,-1,21,-1,533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,6,9,41.65731397,-87.60272395
1,445145,-1,35,0,0,0,1,14,5,-1,0,0,0,1,-1,-1,-1,23,21,1135,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,1,0,15,6,9,41.86671506,-87.68660902
0,445131,-1,30,1,2,0,1,10,2,-1,0,0,0,0,-1,-1,1,18,0,1014,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,6,9,41.85420138,-87.71638047
0,445196,-1,30,2,2,0,1,10,5,2,0,0,0,0,1,-1,1,18,25,2234,-1,1,-1,-1,-1,-1,5,0,0,0,0,0,6,0,15,6,9,41.69234713,-87.65223234
2,445193,-1,30,0,0,0,1,10,3,-1,0,0,0,1,-1,-1,-1,18,-1,1225,-1,-1,-1,-1,-1,-1,2,3,0,0,1,2,2,0,15,6,9,41.8708895,-87.67651265
0,445152,-1,20,3,2,0,1,10,6,3,0,0,0,0,-1,-1,1,18,16,1653,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,-1,-1
2,445114,-1,30,2,2,0,1,9,5,2,0,0,0,1,1,-1,-1,-1,0,322,-1,-1,-1,-1,-1,-1,3,2,0,0,2,0,1,0,15,6,9,41.76741764,-87.61545015
0,445408,-1,30,0,0,0,1,11,2,-1,0,0,0,0,-1,-1,-1,20,11,915,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.83092244,-87.63165052
0,445117,-1,30,0,0,0,1,7,12,-1,0,0,0,0,-1,-1,-1,16,-1,2522,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,6,9,41.91881016,-87.73230132
0,451693,-1,20,0,0,0,1,7,7,1,0,0,0,0,-1,1,-1,0,0,2013,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.97708995,-87.66003369
0,445190,0,30,0,0,0,1,7,2,4,0,0,0,0,-1,-1,1,0,-1,1014,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,6,9,41.85172128,-87.71953994
0,445126,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,-1,-1,813,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,6,9,41.77826466,-87.74608105
0,445118,-1,30,0,0,0,1,7,5,4,0,0,0,0,1,-1,1,0,-1,822,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,0,15,6,9,41.794943,-87.72306638
0,445147,-1,30,1,2,0,1,0,5,6,0,0,0,1,-1,-1,-1,17,0,813,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.774923,-87.74232096
0,445129,-1,30,0,0,0,1,12,6,-1,0,0,-1,0,-1,-1,-1,17,17,1223,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,6,9,41.88325493,-87.67681517
0,445122,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,1,21,0,1612,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.99010145,-87.8070184
0,445112,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,0,0,1833,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,6,9,41.90011437,-87.62422759
0,445125,-1,10,0,0,0,1,7,7,-1,0,-1,0,0,-1,1,-1,20,-1,931,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,14,6,9,41.80713406,-87.67329121
0,445090,-1,30,0,0,0,1,12,5,1,0,0,0,0,-1,-1,-1,22,11,2511,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,6,9,41.93655533,-87.80684535
0,445084,-1,30,0,0,0,1,10,5,4,3,0,0,1,-1,-1,-1,18,-1,1621,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,6,9,41.98979204,-87.74901911
0,447695,-1,35,1,2,0,1,8,5,2,0,0,0,0,-1,-1,-1,0,0,1033,-1,-1,0,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.84640072,-87.69541632
0,445128,-1,30,1,2,0,1,12,5,3,0,0,-1,0,0,-1,1,0,0,824,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.79332128,-87.68398784
0,445082,-1,30,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,-1,-1,-1,921,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,6,9,41.82058304,-87.69342617
0,445059,-1,30,1,2,0,1,12,5,-1,0,0,0,0,-1,-1,-1,18,-1,1911,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,14,6,9,41.96132936,-87.68362833
0,463559,-1,30,2,2,0,1,7,2,2,0,0,0,0,-1,-1,1,0,0,231,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,6,9,41.79689923,-87.61942663
0,445056,-1,30,2,2,0,1,12,6,-1,0,0,0,1,1,-1,-1,22,25,914,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.85265075,-87.63918825
0,445124,-1,30,1,2,0,1,10,5,2,0,0,0,1,1,-1,-1,18,0,1722,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.95349328,-87.74572861
0,458646,-1,30,0,0,0,1,14,7,2,2,0,0,0,-1,-1,-1,23,23,632,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.73990595,-87.60506184
0,449413,-1,30,0,0,0,1,14,5,4,0,0,0,0,-1,-1,-1,23,11,813,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.774923,-87.74232096
0,445350,-1,30,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,0,1014,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,6,9,41.85769049,-87.72102738
0,445218,-1,30,0,0,0,1,7,6,1,0,0,0,0,-1,-1,-1,22,-1,1215,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,6,9,41.88623641,-87.66874273
0,445094,-1,5,12,2,0,1,9,12,-1,0,0,0,0,-1,-1,1,21,22,412,-1,-1,-1,1,2,1,2,0,0,0,0,0,3,0,14,6,9,-1,-1
0,445041,-1,30,0,0,0,1,12,3,4,0,0,0,0,-1,-1,-1,18,-1,2233,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,6,9,41.6903862,-87.64246448
0,445099,-1,30,1,2,0,1,12,5,6,0,0,0,0,-1,-1,-1,22,-1,1225,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.87269559,-87.67627175
0,455068,-1,30,1,2,0,1,10,5,-1,0,0,0,1,1,-1,-1,16,18,1921,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,6,9,41.95396851,-87.688318
0,445089,-1,30,-1,-1,0,1,12,5,2,0,0,-1,0,-1,-1,-1,-1,-1,821,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.80692274,-87.71619067
0,445132,-1,30,2,2,0,1,0,2,0,0,0,0,1,1,-1,-1,17,17,2514,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,6,9,41.933189,-87.76645962
0,445092,-1,35,0,0,0,1,0,-1,-1,0,-1,-1,0,-1,-1,-1,22,-1,114,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.88600583,-87.62082896
0,445057,-1,25,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,1,-1,-1,1223,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,6,9,41.88453535,-87.68609417
0,445134,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,23,21,1234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.85364045,-87.68553579
0,445028,-1,30,0,0,0,1,3,5,2,0,0,-1,0,-1,-1,-1,22,22,632,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,6,9,41.73642285,-87.61249749
2,445260,-1,30,0,0,0,1,9,5,2,0,0,0,1,-1,-1,1,25,0,431,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,2,0,14,6,9,41.71015693,-87.56439408
0,445405,-1,30,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,1,11,-1,2533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,6,9,41.91311103,-87.75078228
0,445178,-1,30,0,0,0,1,8,5,-1,0,0,-1,0,-1,-1,1,17,17,1124,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,6,9,41.87843579,-87.70590006
0,445156,-1,30,2,2,0,1,12,2,-1,0,0,0,0,1,-1,-1,0,0,2511,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,6,9,41.93444031,-87.80676793
0,445018,-1,0,0,0,-1,-1,7,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,2212,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,6,9,41.69855441,-87.68151822
0,445032,-1,15,0,0,0,1,7,0,1,0,0,0,0,-1,-1,-1,11,-1,1024,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,6,9,41.84647865,-87.70524498
0,452429,-1,30,0,0,0,1,5,0,-1,0,0,0,0,-1,1,1,0,0,513,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,13,6,9,41.69981001,-87.61997732
2,444957,-1,30,2,2,0,1,14,5,-1,0,0,0,1,1,-1,-1,0,-1,211,-1,-1,-1,-1,-1,-1,2,2,0,0,1,1,4,0,13,6,9,41.83108556,-87.62893712
0,445069,-1,30,0,0,0,1,7,5,-1,0,-1,-1,0,-1,-1,1,0,-1,1414,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,6,9,41.92455639,-87.69981262
0,444993,-1,30,0,0,0,1,2,2,-1,0,0,0,1,-1,-1,-1,0,-1,933,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,13,6,9,41.80507687,-87.65530071
0,444960,-1,30,0,0,0,1,7,5,4,0,0,0,0,-1,-1,-1,0,-1,1231,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,6,9,41.86929756,-87.66178699
0,447536,-1,0,0,0,-1,-1,7,-1,-1,0,-1,-1,0,-1,-1,1,0,-1,1524,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,6,9,41.89653044,-87.75823921
0,445205,-1,30,1,2,0,1,0,2,2,0,0,-1,1,1,-1,-1,17,0,733,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,13,6,9,41.75967458,-87.64442024
0,445251,-1,35,0,0,0,1,14,5,2,0,0,0,0,0,-1,1,17,17,1223,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,6,9,41.88445109,-87.67928643
0,445044,-1,30,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,-1,2535,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,6,0,13,6,9,41.90301418,-87.71817969
0,444944,-1,35,0,0,0,1,11,7,0,2,0,0,0,-1,-1,-1,20,18,2213,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,6,9,41.7066395,-87.68148252
0,450204,-1,30,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,0,1022,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,6,9,41.85284612,-87.70104488
0,445030,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,1,25,-1,1011,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,6,9,41.86610869,-87.72175721
0,444938,-1,30,-1,-1,0,1,12,6,3,0,0,-1,0,-1,-1,-1,0,0,112,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,6,9,41.88143431,-87.63072038
0,444927,1,10,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,1,0,0,1232,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,6,9,41.87200402,-87.64717323
0,448940,-1,25,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,-1,812,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,6,9,41.78097952,-87.76902368
0,444935,-1,25,2,2,0,1,10,6,-1,0,0,0,0,-1,-1,-1,18,-1,1112,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,6,9,41.89737324,-87.716523
0,444985,-1,30,2,2,0,1,0,5,2,0,0,0,0,1,-1,-1,5,-1,1215,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,12,6,9,41.88557783,-87.6591131
0,444881,-1,30,1,2,0,1,14,3,4,0,0,0,1,1,-1,-1,17,23,122,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,12,6,9,41.87928364,-87.6371007
2,444940,-1,30,2,2,0,1,0,2,0,0,0,0,1,1,-1,-1,17,16,1214,-1,-1,-1,-1,-1,-1,2,2,0,0,2,0,1,0,12,6,9,41.8919185,-87.64849222
0,444970,-1,35,0,0,0,1,10,-1,-1,0,-1,-1,0,-1,-1,1,18,-1,1432,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,12,6,9,41.92483819,-87.68423287
0,444914,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,0,-1,2023,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,12,6,9,41.98125531,-87.65985652
0,444874,-1,30,0,0,0,1,0,0,-1,0,0,0,0,-1,-1,-1,17,-1,621,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,12,6,9,41.75617289,-87.64403895
2,444844,-1,30,0,0,0,1,8,5,2,0,0,0,1,-1,-1,-1,33,33,1613,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,12,6,9,41.97625954,-87.8145772
0,445095,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,1,0,-1,1634,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,6,9,41.95328838,-87.7491575
0,444904,-1,30,0,0,0,1,14,2,4,0,0,0,0,-1,-1,1,23,16,1434,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,6,9,41.9158043,-87.6875119
0,444865,-1,20,0,0,0,1,7,5,2,0,0,-1,0,-1,-1,-1,11,-1,432,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,2,0,12,6,9,41.70774216,-87.53272528
0,444834,-1,35,1,2,0,1,14,3,4,0,0,0,0,1,-1,-1,31,-1,1022,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,6,9,41.85805326,-87.70555564
0,444819,-1,30,0,0,0,1,7,2,-1,0,0,0,0,-1,-1,-1,0,0,631,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,6,9,41.74428595,-87.60518932
0,445104,-1,10,0,0,0,1,7,7,-1,2,0,0,0,-1,1,1,20,-1,821,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,12,6,9,41.8223542,-87.71349679
0,460700,-1,15,0,0,0,1,7,7,2,2,0,0,0,-1,1,1,20,21,2011,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,6,9,41.97634622,-87.69879442
0,444965,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,18,123,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,12,6,9,41.87205655,-87.63269227
0,444943,-1,30,0,0,0,1,5,0,-1,0,0,0,0,-1,1,1,0,-1,831,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,12,6,9,41.77365371,-87.69919828
0,444889,-1,30,1,2,0,1,10,2,2,0,0,0,0,-1,-1,-1,21,-1,1834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,6,9,41.89168731,-87.62433984
0,444806,-1,15,0,0,0,1,0,7,-1,0,0,0,0,-1,-1,-1,20,8,212,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,6,9,41.82579841,-87.61689049
0,444826,-1,30,0,0,0,1,7,5,6,0,0,0,0,-1,-1,1,0,0,1115,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,11,6,9,41.88060717,-87.72639881
0,444958,-1,0,2,0,0,1,0,5,1,0,0,0,0,-1,-1,-1,12,17,531,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,6,9,41.68891855,-87.61831193
0,445195,-1,35,0,0,0,1,10,5,2,0,0,0,0,-1,-1,-1,18,0,1511,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,6,9,41.89434868,-87.7655215
0,445003,-1,30,0,0,0,1,11,5,2,0,-1,-1,0,-1,-1,1,0,-1,1235,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,6,9,41.8570951,-87.64138677
2,444801,-1,30,1,2,0,1,14,12,0,0,0,0,1,1,-1,-1,17,17,1215,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,11,6,9,41.8911581,-87.65911749
0,444795,-1,30,1,2,0,1,0,12,-1,0,0,0,1,1,-1,-1,6,-1,1722,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,6,9,41.96093771,-87.73849688
0,444897,-1,30,0,0,0,1,3,5,-1,0,0,0,0,-1,-1,-1,0,0,411,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,11,6,9,41.75792622,-87.59430414
2,444765,-1,30,1,2,0,1,0,2,-1,0,0,0,1,1,-1,-1,6,-1,833,-1,1,-1,-1,-1,-1,3,1,0,0,1,0,3,0,11,6,9,41.7581294,-87.74151251
0,453043,-1,30,1,2,0,1,7,5,-1,0,0,0,0,-1,-1,1,0,-1,933,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,11,6,9,41.80851507,-87.6648239
0,444752,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,-1,1524,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,11,6,9,41.8942396,-87.76522343
0,445690,-1,0,0,0,-1,1,7,2,2,0,-1,-1,0,-1,-1,-1,0,0,213,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,10,6,9,41.82885296,-87.62419843
0,444749,-1,30,2,2,0,1,0,12,-1,0,0,0,1,1,-1,-1,17,11,2534,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,6,9,41.90268207,-87.72861891
0,444744,-1,30,1,2,0,1,10,5,-1,0,0,12,0,-1,-1,-1,18,-1,2011,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,6,9,41.97961353,-87.68944583
0,444742,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,0,-1,1731,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,6,9,41.93978704,-87.74674561
0,445075,-1,30,-1,-1,0,1,12,6,3,0,0,-1,0,-1,-1,-1,0,0,113,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,6,9,41.8790751,-87.62448715
0,444733,-1,30,1,2,1,1,10,2,5,0,0,0,0,-1,-1,-1,18,0,2515,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,6,9,41.92457931,-87.76615989
0,459833,-1,30,0,0,0,1,11,7,1,0,0,-1,0,-1,-1,-1,0,0,111,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,10,6,9,41.88443407,-87.62609995
0,444684,-1,30,1,2,0,1,14,12,-1,0,0,0,0,-1,-1,-1,23,0,1432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,6,9,41.91794251,-87.66811346
0,444685,-1,30,0,0,0,1,10,7,-1,0,0,0,0,-1,-1,1,12,25,1522,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,10,6,9,41.88031934,-87.75521207
0,444702,-1,30,1,2,0,1,10,12,3,0,0,0,0,-1,-1,-1,16,-1,122,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,10,6,9,41.87859738,-87.63708217
1,444638,-1,30,2,2,0,1,0,5,-1,0,0,0,1,1,-1,-1,5,-1,1922,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,1,0,9,6,9,41.94690356,-87.66742049
0,444869,-1,30,2,2,0,1,12,5,-1,2,0,0,0,1,-1,1,22,-1,923,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,6,9,41.79724535,-87.69404441
0,447354,-1,30,1,2,0,1,12,2,-1,0,0,0,0,-1,-1,-1,0,0,1214,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,6,9,41.8913637,-87.64776847
0,444689,-1,30,0,0,0,1,12,6,2,0,0,0,0,-1,-1,-1,21,-1,1834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,6,9,41.8934766,-87.622361
0,444644,-1,15,0,0,0,1,7,7,-1,0,0,0,0,-1,1,-1,0,0,1422,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,9,6,9,41.90995419,-87.71090488
0,447570,-1,30,12,1,0,1,10,5,4,0,0,0,0,-1,-1,-1,0,0,1823,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,6,9,41.90061854,-87.6371306
0,444599,-1,30,3,2,1,1,14,2,2,0,0,0,0,1,-1,-1,17,16,1214,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,6,9,41.89626855,-87.64887693
0,444592,-1,30,0,0,0,1,12,3,-1,0,0,0,0,-1,-1,-1,22,-1,1031,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,6,9,41.82056577,-87.7436532
0,444756,-1,40,1,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,22,17,1654,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,9,6,9,41.95376608,-87.91419707
0,444568,-1,35,0,0,0,1,7,7,-1,0,0,0,1,-1,1,-1,12,-1,513,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,9,6,9,41.69631368,-87.59663224
0,444719,-1,30,0,0,0,1,2,5,-1,0,0,0,0,-1,-1,-1,-1,-1,1931,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,8,6,9,41.93227944,-87.66954901
0,444580,-1,30,0,0,0,1,12,2,2,0,0,0,0,1,-1,-1,23,21,814,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,6,9,41.79293909,-87.75625988
0,444597,-1,15,0,0,0,1,0,6,-1,0,0,0,0,-1,-1,-1,0,0,923,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,6,9,41.79740318,-87.69640603
3,444536,-1,30,1,2,0,1,14,5,3,0,0,0,1,1,-1,-1,23,21,225,-1,-1,-1,-1,-1,-1,3,1,0,1,0,0,4,0,8,6,9,41.80186816,-87.624417
0,447350,-1,30,1,2,0,1,10,12,0,0,0,0,0,1,-1,1,0,0,1024,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,6,9,41.85167198,-87.70539869
0,444820,-1,35,0,0,0,1,8,5,-1,0,0,0,0,-1,-1,1,0,0,1911,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,6,9,41.95750518,-87.68093915
0,444579,-1,30,0,0,0,1,14,5,4,0,0,0,0,-1,-1,-1,22,0,1033,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,6,9,41.83744842,-87.69911059
0,444553,-1,30,0,0,0,1,12,5,2,0,0,0,1,-1,-1,-1,17,17,1622,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,2,0,8,6,9,41.97410428,-87.77350965
0,444548,-1,30,0,0,0,1,14,2,2,0,0,0,0,0,-1,-1,23,-1,2411,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,6,9,42.01202021,-87.70670986
